Freq [THz],"dB(S(1,1)) [] - l1='2um' w2='2um'","dB(S(1,1)) [] - l1='4um' w2='2um'","dB(S(1,1)) [] - l1='6um' w2='2um'","dB(S(1,1)) [] - l1='8um' w2='2um'","dB(S(1,1)) [] - l1='2um' w2='4um'","dB(S(1,1)) [] - l1='4um' w2='4um'","dB(S(1,1)) [] - l1='6um' w2='4um'","dB(S(1,1)) [] - l1='8um' w2='4um'","dB(S(1,1)) [] - l1='2um' w2='6um'","dB(S(1,1)) [] - l1='4um' w2='6um'","dB(S(1,1)) [] - l1='6um' w2='6um'","dB(S(1,1)) [] - l1='8um' w2='6um'","dB(S(1,1)) [] - l1='2um' w2='8um'","dB(S(1,1)) [] - l1='4um' w2='8um'","dB(S(1,1)) [] - l1='6um' w2='8um'","dB(S(1,1)) [] - l1='8um' w2='8um'","dB(S(1,1)) [] - l1='2um' w2='2um'","dB(S(1,1)) [] - l1='4um' w2='2um'","dB(S(1,1)) [] - l1='6um' w2='2um'","dB(S(1,1)) [] - l1='8um' w2='2um'","dB(S(1,1)) [] - l1='2um' w2='4um'","dB(S(1,1)) [] - l1='4um' w2='4um'","dB(S(1,1)) [] - l1='6um' w2='4um'","dB(S(1,1)) [] - l1='8um' w2='4um'","dB(S(1,1)) [] - l1='2um' w2='6um'","dB(S(1,1)) [] - l1='4um' w2='6um'","dB(S(1,1)) [] - l1='6um' w2='6um'","dB(S(1,1)) [] - l1='8um' w2='6um'","dB(S(1,1)) [] - l1='2um' w2='8um'","dB(S(1,1)) [] - l1='4um' w2='8um'","dB(S(1,1)) [] - l1='6um' w2='8um'","dB(S(1,1)) [] - l1='8um' w2='8um'","dB(S(1,1)) [] - l1='2um' w2='2um'","dB(S(1,1)) [] - l1='4um' w2='2um'","dB(S(1,1)) [] - l1='6um' w2='2um'","dB(S(1,1)) [] - l1='8um' w2='2um'","dB(S(1,1)) [] - l1='2um' w2='4um'","dB(S(1,1)) [] - l1='4um' w2='4um'","dB(S(1,1)) [] - l1='6um' w2='4um'","dB(S(1,1)) [] - l1='8um' w2='4um'","dB(S(1,1)) [] - l1='2um' w2='6um'","dB(S(1,1)) [] - l1='4um' w2='6um'","dB(S(1,1)) [] - l1='6um' w2='6um'","dB(S(1,1)) [] - l1='8um' w2='6um'","dB(S(1,1)) [] - l1='2um' w2='8um'","dB(S(1,1)) [] - l1='4um' w2='8um'","dB(S(1,1)) [] - l1='6um' w2='8um'","dB(S(1,1)) [] - l1='8um' w2='8um'","dB(S(1,1)) [] - l1='2um' w1='50um' w2='2um'","dB(S(1,1)) [] - l1='4um' w1='50um' w2='2um'","dB(S(1,1)) [] - l1='6um' w1='50um' w2='2um'","dB(S(1,1)) [] - l1='8um' w1='50um' w2='2um'","dB(S(1,1)) [] - l1='2um' w1='50um' w2='4um'","dB(S(1,1)) [] - l1='4um' w1='50um' w2='4um'","dB(S(1,1)) [] - l1='6um' w1='50um' w2='4um'","dB(S(1,1)) [] - l1='8um' w1='50um' w2='4um'","dB(S(1,1)) [] - l1='2um' w1='50um' w2='6um'","dB(S(1,1)) [] - l1='4um' w1='50um' w2='6um'","dB(S(1,1)) [] - l1='6um' w1='50um' w2='6um'","dB(S(1,1)) [] - l1='8um' w1='50um' w2='6um'","dB(S(1,1)) [] - l1='2um' w1='50um' w2='8um'","dB(S(1,1)) [] - l1='4um' w1='50um' w2='8um'","dB(S(1,1)) [] - l1='6um' w1='50um' w2='8um'","dB(S(1,1)) [] - l1='8um' w1='50um' w2='8um'","dB(S(1,1)) [] - l1='2um' w1='60um' w2='2um'","dB(S(1,1)) [] - l1='4um' w1='60um' w2='2um'","dB(S(1,1)) [] - l1='6um' w1='60um' w2='2um'","dB(S(1,1)) [] - l1='8um' w1='60um' w2='2um'","dB(S(1,1)) [] - l1='2um' w1='60um' w2='4um'","dB(S(1,1)) [] - l1='4um' w1='60um' w2='4um'","dB(S(1,1)) [] - l1='6um' w1='60um' w2='4um'","dB(S(1,1)) [] - l1='8um' w1='60um' w2='4um'","dB(S(1,1)) [] - l1='2um' w1='60um' w2='6um'","dB(S(1,1)) [] - l1='4um' w1='60um' w2='6um'","dB(S(1,1)) [] - l1='6um' w1='60um' w2='6um'","dB(S(1,1)) [] - l1='8um' w1='60um' w2='6um'","dB(S(1,1)) [] - l1='2um' w1='60um' w2='8um'","dB(S(1,1)) [] - l1='4um' w1='60um' w2='8um'","dB(S(1,1)) [] - l1='6um' w1='60um' w2='8um'","dB(S(1,1)) [] - l1='8um' w1='60um' w2='8um'","dB(S(1,1)) [] - l1='2um' w2='2um'","dB(S(1,1)) [] - l1='4um' w2='2um'","dB(S(1,1)) [] - l1='6um' w2='2um'","dB(S(1,1)) [] - l1='8um' w2='2um'","dB(S(1,1)) [] - l1='2um' w2='4um'","dB(S(1,1)) [] - l1='4um' w2='4um'","dB(S(1,1)) [] - l1='6um' w2='4um'","dB(S(1,1)) [] - l1='8um' w2='4um'","dB(S(1,1)) [] - l1='2um' w2='6um'","dB(S(1,1)) [] - l1='4um' w2='6um'","dB(S(1,1)) [] - l1='6um' w2='6um'","dB(S(1,1)) [] - l1='8um' w2='6um'","dB(S(1,1)) [] - l1='2um' w2='8um'","dB(S(1,1)) [] - l1='4um' w2='8um'","dB(S(1,1)) [] - l1='6um' w2='8um'","dB(S(1,1)) [] - l1='8um' w2='8um'","dB(S(1,1)) [] - l1='2um' w2='2um'","dB(S(1,1)) [] - l1='4um' w2='2um'","dB(S(1,1)) [] - l1='6um' w2='2um'","dB(S(1,1)) [] - l1='8um' w2='2um'","dB(S(1,1)) [] - l1='2um' w2='4um'","dB(S(1,1)) [] - l1='4um' w2='4um'","dB(S(1,1)) [] - l1='6um' w2='4um'","dB(S(1,1)) [] - l1='8um' w2='4um'","dB(S(1,1)) [] - l1='2um' w2='6um'","dB(S(1,1)) [] - l1='4um' w2='6um'","dB(S(1,1)) [] - l1='6um' w2='6um'","dB(S(1,1)) [] - l1='8um' w2='6um'","dB(S(1,1)) [] - l1='2um' w2='8um'","dB(S(1,1)) [] - l1='4um' w2='8um'","dB(S(1,1)) [] - l1='6um' w2='8um'","dB(S(1,1)) [] - l1='8um' w2='8um'"
6.4,-11.09930419,-9.117329653,-9.146067109,-12.39883575,-11.46920977,-7.177730439,-8.472518925,-9.22983569,-7.494098934,-12.16101954,-12.28167139,-8.730508212,-9.181825688,-10.42811066,-10.80264324,-11.04968346,-11.07285934,-4.886560909,-12.142877,-9.950425589,-9.072880301,-7.773876119,-10.91446465,-7.555780454,-8.310499725,-8.837571662,-11.76365235,-10.25827306,-12.81121479,-11.33944973,-12.67430517,-12.78094533,-9.456434718,-10.9587421,-11.76032282,-11.27248281,-9.848923306,-9.656170912,-11.73610651,-10.97712683,-11.20338049,-10.88812395,-8.920318431,-11.28442393,-11.39480499,-11.21648675,-10.56834294,-8.771597802,-5.815172076,-4.895833151,-4.956894249,-5.180107505,-5.258660563,-5.012457149,-5.305554435,-5.270075792,-5.673626312,-5.274554297,-5.341882695,-4.442302758,-5.305429477,-5.091720039,-5.234520238,-5.331486649,-5.502630082,-6.716030891,-4.935257976,-5.909970466,-5.457063128,-5.366655183,-7.716359384,-5.807724048,-5.164383463,-5.593982553,-5.240031669,-5.268143963,-5.2720388,-5.13060579,-5.67513036,-6.680714273,-11.93017207,-12.13614603,-12.6948832,-10.19961729,-11.40578275,-12.18569963,-9.950303852,-9.83798182,-11.71101,-11.33493112,-14.18458659,-10.06984098,-9.655428442,-10.02810736,-10.74124936,-9.102842376,-13.19618586,-11.89614286,-6.361968603,-9.758616898,-9.467570745,-10.2036987,-12.50338658,-10.96175638,-10.67077077,-10.38756034,-10.83909737,-10.08579743,-11.3182359,-7.878330221,-11.61253478,-14.51273392
6.413333333,-11.10367273,-9.0917174,-9.16972799,-12.39931132,-11.49772107,-7.181066592,-8.490603731,-9.251263039,-7.514796005,-12.18508092,-12.31592925,-8.73200593,-9.182322876,-10.44318378,-10.81481124,-11.06882851,-11.07877645,-4.886061348,-12.18098866,-9.966468997,-9.052370771,-7.779941527,-10.91199748,-7.554999703,-8.318440462,-8.840170558,-11.80066073,-10.26960986,-12.80613368,-11.38480868,-12.67274417,-12.84524823,-9.477153546,-10.97656212,-11.75236625,-11.29253581,-9.86171134,-9.653632527,-11.73670169,-11.00394483,-11.24691059,-10.90592747,-8.917313899,-11.30601938,-11.4044576,-11.23736603,-10.57344913,-8.76987873,-5.78496277,-7.259280509,-9.783104802,-18.33162126,-3.934251338,-5.174796505,-5.1951562,-4.655406875,-3.673758478,-3.424397177,-3.729341568,-3.294716676,-4.145517485,-4.586129566,-4.170066138,-6.1393113,-13.40368527,-14.27365966,-19.19098296,-13.98024057,-5.348812474,-5.543200478,-6.150310861,-4.113027565,-5.491870071,-8.376908396,-6.912596417,-4.161845834,-5.978632106,-5.824635338,-5.875081942,-7.238114891,-11.94473002,-12.1703517,-12.70504079,-10.2585407,-11.4242204,-12.18621761,-9.972920634,-9.837300329,-11.73643722,-11.40708613,-14.30143498,-10.11914259,-9.674512774,-10.02398156,-10.75727902,-9.116888875,-13.2651936,-11.93049381,-6.385162311,-9.792856725,-9.481687465,-10.2009119,-12.48615433,-11.00667756,-10.71450516,-10.38562131,-10.87778839,-10.09438439,-11.30606025,-7.889415177,-11.63051064,-14.46068056
6.426666667,-11.10773847,-9.067126544,-9.19347251,-12.39913951,-11.52622406,-7.184684919,-8.5089903,-9.27310811,-7.535860652,-12.20903115,-12.34967426,-8.733992721,-9.182882142,-10.45870137,-10.82673191,-11.08759705,-11.08402813,-4.890355438,-12.21813599,-9.98236862,-9.032243037,-7.786782018,-10.90982588,-7.554759127,-8.326537049,-8.843612836,-11.83792506,-10.28117418,-12.79971227,-11.43045909,-12.67084735,-12.90994371,-9.498181828,-10.99468959,-11.74511644,-11.30195856,-9.874174375,-9.651624388,-11.73583844,-11.0311224,-11.29030041,-10.92436274,-8.914813651,-11.32785434,-11.41441658,-11.25873307,-10.57892028,-8.76854403,-5.764100168,-4.855493947,-4.906468073,-5.12708287,-5.20203225,-4.958411705,-5.259176924,-5.210804981,-5.584614162,-5.217332816,-5.286187586,-4.392167739,-5.247918983,-5.035918845,-5.175500061,-5.251525159,-5.450586243,-6.661451859,-4.886413901,-5.850290866,-5.395367587,-5.299899386,-7.480329747,-5.74983256,-5.108124717,-5.520228161,-5.168097877,-5.207753928,-5.219529496,-5.079941119,-5.61279675,-6.625271947,-11.95910358,-12.20408284,-12.71464176,-10.31812312,-11.44256139,-12.18645869,-9.995887269,-9.837040606,-11.76159616,-11.47925272,-14.41759589,-10.16861725,-9.694533454,-10.02019803,-10.77352658,-9.131318866,-13.33411953,-11.96458156,-6.411411706,-9.827246144,-9.496089191,-10.19818701,-12.46876603,-11.05210764,-10.75852988,-10.38383167,-10.91650022,-10.10319071,-11.29370793,-7.901319921,-11.64817726,-14.40764615
6.44,-11.11149999,-9.04352571,-9.217293267,-12.39834236,-11.55471783,-7.188577307,-8.527665655,-9.295357401,-7.557282712,-12.23284699,-12.38289278,-8.73646058,-9.183501562,-10.47464252,-10.83840297,-11.10598542,-11.08862375,-4.899131672,-12.25430725,-9.998122858,-9.012496005,-7.794366179,-10.90795038,-7.555056954,-8.334778544,-8.847872115,-11.8754185,-10.29295923,-12.79199873,-11.47636539,-12.6686202,-12.97501077,-9.519506411,-11.01311683,-11.73855001,-11.29881585,-9.886312926,-9.650133113,-11.73364827,-11.05863682,-11.33351254,-10.94339134,-8.912801285,-11.34991074,-11.42466874,-11.28056758,-10.58473602,-8.76758374,-5.71306648,-4.815481118,-4.856038285,-5.074232523,-5.145705219,-4.904597269,-5.213200265,-5.151733683,-5.497257249,-5.160423021,-5.230666875,-4.341978831,-5.190806793,-4.98040669,-5.116930744,-5.172425451,-5.398318,-6.6063856,-4.83817852,-5.790713725,-5.333585935,-5.233581551,-7.247766049,-5.692005937,-5.052019835,-5.447196051,-5.096963479,-5.147986782,-5.167612797,-5.029572482,-5.550966002,-6.569766877,-11.97328938,-12.23732748,-12.72367384,-10.37834133,-11.4607861,-12.18642598,-10.01919746,-9.837191415,-11.78646989,-11.55140862,-14.53295131,-10.21821999,-9.715465234,-10.01674773,-10.78997522,-9.146117419,-13.40295224,-11.99838522,-6.440471082,-9.861774183,-9.510762622,-10.19554085,-12.4512408,-11.09801329,-10.80283416,-10.38217576,-10.95523424,-10.11220654,-11.28119711,-7.914032112,-11.66544421,-14.35376558
6.453333333,-11.11495586,-9.020884464,-9.241182958,-12.39694136,-11.5832015,-7.192735828,-8.546617115,-9.317997505,-7.57905221,-12.25650558,-12.41557173,-8.739401499,-9.18417928,-10.49098712,-10.84982192,-11.12399011,-11.09257311,-4.912099787,-12.28949187,-10.01373028,-8.99312807,-7.802663934,-10.90637103,-7.555891211,-8.34315456,-8.852922904,-11.91311447,-10.30495825,-12.78304112,-11.52249296,-12.66606806,-13.04042824,-9.541114347,-11.03183583,-11.73264419,-11.28656417,-9.898127547,-9.649145489,-11.73026927,-11.08646588,-11.37651056,-10.96297411,-8.911260788,-11.37217079,-11.43520101,-11.3028497,-10.59087682,-8.766988061,-5.7086896,-6.217205983,-7.106134132,-10.17032496,-8.306290277,-8.733183347,-11.6870821,-15.65135079,-15.09043169,-12.77250337,-15.35820285,-28.01439508,-13.17112184,-14.09621701,-19.69957921,-14.372198,-5.757619681,-7.247385804,-9.705314407,-16.36200319,-15.26788447,-12.24068734,-12.92153895,-19.31619132,-13.19755994,-19.75707045,-20.98439393,-13.74894823,-17.81628686,-24.83560476,-17.02644041,-11.01531868,-11.98728463,-12.27007396,-12.73212508,-10.43917198,-11.47887516,-12.18612261,-10.04284499,-9.83774178,-11.81104168,-11.62353158,-14.64736549,-10.26790677,-9.737283604,-10.01362168,-10.80660875,-9.161270084,-13.47168027,-12.03188452,-6.472116984,-9.896430431,-9.525694749,-10.19298937,-12.43359668,-11.14436174,-10.84740729,-10.38063849,-10.99399164,-10.12142228,-11.2685453,-7.927539407,-11.68221823,-14.29916477
6.466666667,-11.11810468,-8.999173294,-9.265134385,-12.39495745,-11.61167422,-7.197152743,-8.565832294,-9.341015127,-7.601159347,-12.27998447,-12.44769861,-8.74280748,-9.184913496,-10.50771586,-10.86098604,-11.14160782,-11.09588639,-4.928989438,-12.32368051,-10.0291896,-8.974137174,-7.811646484,-10.90508746,-7.557259734,-8.351655234,-8.858740556,-11.95098669,-10.31716453,-12.77288722,-11.56880813,-12.66319616,-13.10617476,-9.562992905,-11.0508383,-11.72737678,-11.27547799,-9.909618835,-9.648648478,-11.72584371,-11.11458777,-11.41925897,-10.98307128,-8.910176531,-11.39461701,-11.44600046,-11.32555991,-10.59732391,-8.766747355,-5.687875752,-5.41491143,-4.96010105,-5.273798259,-7.738420552,-6.960729463,-6.554453026,-5.360604076,-4.559708848,-4.524237447,-4.380941174,-4.070372384,-3.492589384,-4.664245228,-3.539803484,-6.713392409,-8.60475068,-6.779766333,-6.813641006,-8.08486608,-8.704872489,-10.29297194,-7.505805374,-8.449580432,-6.358475007,-9.759693209,-7.845916272,-5.62321162,-5.322330159,-5.350484219,-6.012020033,-5.142993394,-12.001087,-12.30231087,-12.73998385,-10.5005916,-11.49680943,-12.18555174,-10.0668237,-9.83868098,-11.83529503,-11.69559942,-14.7606928,-10.31763431,-9.759964743,-10.01081103,-10.82341157,-9.176762878,-13.5402921,-12.06505992,-6.506146329,-9.931205018,-9.540872852,-10.19054768,-12.41585061,-11.19112067,-10.89223861,-10.37920537,-11.03277341,-10.13082858,-11.25576938,-7.941829475,-11.69839762,-14.24396093
6.48,-11.12094506,-8.978363607,-9.289140452,-12.39241101,-11.64013516,-7.201820504,-8.585299091,-9.364397097,-7.6235945,-12.30326164,-12.47926147,-8.746670542,-9.185702475,-10.52481019,-10.87189237,-11.1588354,-11.09857412,-4.949548895,-12.35686509,-10.0444997,-8.955520841,-7.821286243,-10.90409889,-7.559160175,-8.3602712,-8.865301232,-11.98900909,-10.32957141,-12.76158442,-11.61527822,-12.6600096,-13.17222877,-9.585129578,-11.07011566,-11.72272615,-11.27639335,-9.920787437,-9.64862923,-11.72051527,-11.14298118,-11.4617231,-11.00364258,-8.909533272,-11.41723221,-11.4570543,-11.34867909,-10.60405929,-8.766852153,-5.662075074,-4.775790838,-4.805582299,-5.021554949,-5.089681566,-4.850995808,-5.167655098,-5.092847096,-5.411550635,-5.103819883,-5.175309552,-4.29170707,-5.134094649,-4.925170566,-5.058811275,-5.094165402,-5.345823299,-6.550836709,-4.790549945,-5.731251135,-5.271713378,-5.167689491,-7.019024099,-5.634242863,-4.996052014,-5.374908238,-5.026599224,-5.088842085,-5.116290885,-4.979499054,-5.489640966,-6.514197765,-12.0146947,-12.33402707,-12.74723898,-10.56257655,-11.51456995,-12.1847166,-10.09112752,-9.839998549,-11.85921375,-11.76758997,-14.87278784,-10.36736014,-9.783485479,-10.00830703,-10.84036865,-9.192582263,-13.60877614,-12.09789268,-6.542374636,-9.966088589,-9.556284511,-10.18823011,-12.39801857,-11.23825819,-10.93731751,-10.37786246,-11.07158032,-10.14041635,-11.24288561,-7.956890017,-11.71386614,-14.18826291
6.493333333,-11.1234756,-8.958427705,-9.313194165,-12.38932188,-11.66858353,-7.206731753,-8.605005695,-9.388130384,-7.646348211,-12.32631549,-12.51024894,-8.750982732,-9.18654454,-10.54225226,-10.88253776,-11.1756699,-11.1006471,-4.973543802,-12.38903879,-10.05965957,-8.937276225,-7.831556782,-10.90340413,-7.561590013,-8.368993564,-8.87258186,-12.02715589,-10.34217229,-12.74917959,-11.66187159,-12.65651336,-13.23856847,-9.607512094,-11.08965907,-11.71867125,-11.29288918,-9.931634045,-9.649075091,-11.71442621,-11.1716252,-11.50386908,-11.02464737,-8.909316151,-11.43999951,-11.46834994,-11.37218842,-10.61106571,-8.767293151,-5.639145056,-5.27379442,-6.65042594,-6.484352105,-6.649263096,-7.104241452,-12.4975376,-9.502267875,-13.69010004,-9.034499505,-16.28408882,-12.47006036,-12.53575387,-11.15684088,-8.69876729,-8.440041972,-11.70406875,-10.46326233,-14.06540569,-9.058081572,-10.90435706,-12.68147028,-15.00419819,-11.85705596,-15.45212042,-20.20871748,-12.2249431,-20.73344691,-12.29706484,-12.87374822,-14.85225609,-9.826833671,-12.02810638,-12.36521167,-12.75387981,-10.62510298,-11.53213798,-12.1836205,-10.11575047,-9.841684272,-11.88278199,-11.83948105,-14.98351269,-10.41704245,-9.807823238,-10.00610107,-10.85746551,-9.208715134,-13.67712072,-12.13036487,-6.580634359,-10.00107228,-9.571917605,-10.18605018,-12.38011556,-11.28574275,-10.98263336,-10.37659637,-11.11041297,-10.15017674,-11.22990961,-7.972708775,-11.72848597,-14.13217157
6.506666667,-11.12569488,-8.93933877,-9.337288634,-12.38570938,-11.69701853,-7.211879326,-8.624940576,-9.412202104,-7.669411184,-12.34912489,-12.5406502,-8.755736131,-9.187438074,-10.56002493,-10.89291885,-11.1921085,-11.10211643,-5.000755989,-12.42019613,-10.07466836,-8.91940014,-7.842432773,-10.90300163,-7.564546553,-8.377813879,-8.880560101,-12.06540149,-10.35496065,-12.73571901,-11.70855763,-12.6527123,-13.30517181,-9.630128419,-11.10945948,-11.71519163,-11.32160869,-9.942159403,-9.649973611,-11.70771463,-11.20049934,-11.54566377,-11.04604478,-8.909510686,-11.4629023,-11.47987496,-11.39606938,-10.61832658,-8.768061216,-5.637768585,-5.666587227,-5.076936673,-5.597122206,-4.386483296,-4.337344837,-10.2888264,-4.631415507,-7.82524278,-3.820131065,-4.505732103,-2.319432194,-3.902505355,-6.124570476,-3.974233631,-2.170877026,-8.57063091,-7.76123297,-8.502558313,-8.159362196,-5.040133846,-5.590146163,-3.044456396,-8.383967005,-6.542131834,-3.613599625,-2.632810422,-4.491342322,-4.083611981,-4.517745756,-3.899308638,-5.098102825,-12.04132117,-12.39585408,-12.75989624,-10.68814682,-11.54949489,-12.18226687,-10.14068666,-9.843728184,-11.90598431,-11.91125042,-15.0927393,-10.46664009,-9.83295601,-10.00418465,-10.87468822,-9.225148804,-13.74531409,-12.16245948,-6.620773338,-10.0361477,-9.587760314,-10.18402065,-12.36215568,-11.33354308,-11.02817556,-10.37539425,-11.14927175,-10.16010117,-11.21685644,-7.989273548,-11.74208931,-14.07578016
6.52,-11.12760147,-8.921070847,-9.361417072,-12.38159226,-11.72543942,-7.217256251,-8.645092484,-9.436599536,-7.692774282,-12.3716692,-12.57045501,-8.760922864,-9.188381519,-10.57811173,-10.90303212,-11.20814857,-11.10299344,-5.030982347,-12.45033295,-10.08952532,-8.901889101,-7.853889939,-10.9028895,-7.568026942,-8.386724121,-8.889214318,-12.10372055,-10.36793002,-12.72124821,-11.75530681,-12.64861119,-13.37201648,-9.652966766,-11.1295076,-11.71226738,-11.35733403,-9.952364306,-9.651312544,-11.70051209,-11.22958353,-11.58707477,-11.06779381,-8.910102771,-11.48592431,-11.49161719,-11.42030377,-10.62582601,-8.769147385,-5.58507182,-5.809389118,-4.957516609,-4.568986119,-4.3631502,-4.058185107,-10.45114645,-3.284573773,-7.73591927,-3.422353992,-4.822795693,-1.408042295,-3.747664724,-4.897177676,-3.322139131,0.029534392,-10.08902935,-7.435595599,-9.071341049,-7.501058301,-5.375495201,-5.386367692,-4.554232924,-8.191811292,-7.021070425,-3.930743853,-3.349544446,-3.999624642,-5.119819676,-4.519371856,-3.727657367,-5.633067191,-12.05433861,-12.42594395,-12.76527878,-10.75168371,-11.56662223,-12.18065921,-10.16593025,-9.846120561,-11.92880573,-11.98287582,-15.2003482,-10.51611253,-9.858862297,-10.00254943,-10.89202336,-9.241870985,-13.81334442,-12.19416044,-6.662653366,-10.0713069,-9.603801118,-10.18215353,-12.34415219,-11.38162816,-11.07393347,-10.37424379,-11.18815691,-10.17018127,-11.20374057,-8.006572202,-11.75446837,-14.01917465
6.533333333,-11.12919393,-8.903598822,-9.385572794,-12.37698876,-11.75384548,-7.222855747,-8.665450443,-9.461310127,-7.716428521,-12.39392826,-12.59965366,-8.766535103,-9.189373371,-10.59649683,-10.91287385,-11.22378763,-11.10328967,-5.064033766,-12.47944646,-10.10422985,-8.884739355,-7.865905004,-10.90306551,-7.572028169,-8.395716671,-8.898523543,-12.14208794,-10.38107402,-12.70581198,-11.80209066,-12.64421466,-13.43907986,-9.676015597,-11.14979398,-11.70987915,-11.39606808,-9.962249601,-9.653079864,-11.69294157,-11.25885811,-11.62807034,-11.08985351,-8.911078671,-11.50904953,-11.50356465,-11.4448736,-10.63354876,-8.770542866,-5.526140475,-6.460331318,-5.984000405,-9.165119038,-11.0155689,-11.38620181,-11.85236949,-14.50118098,-8.556646846,-8.630574403,-10.93121237,-8.630795845,-5.814763952,-6.151198929,-6.411728151,-5.571459525,-7.52442298,-7.95498469,-9.150835302,-8.522061178,-8.254170986,-9.879548176,-16.8939581,-23.44996089,-10.05816854,-7.460017259,-8.190211919,-8.584009776,-6.975645734,-6.886695451,-6.201960904,-4.798665836,-12.06715864,-12.45547122,-12.77001862,-10.81568901,-11.58350164,-12.1788012,-10.19147553,-9.848851921,-11.95123178,-12.0543349,-15.30622625,-10.56541985,-9.885521082,-10.00118718,-10.90945801,-9.25886978,-13.88119978,-12.22545265,-6.706148871,-10.10654237,-9.620028801,-10.18046012,-12.32611752,-11.42996717,-11.11989643,-10.37313316,-11.22706851,-10.18040898,-11.19057591,-8.024592679,-11.76536431,-13.96243421
6.546666667,-11.13047075,-8.886898404,-9.40974922,-12.37191659,-11.78223597,-7.228671223,-8.686003751,-9.486321503,-7.740365064,-12.4158824,-12.62823701,-8.772565075,-9.190412185,-10.61516502,-10.92244022,-11.23902333,-11.10301684,-5.099734146,-12.50753521,-10.11878143,-8.867946906,-7.878455644,-10.90352712,-7.576547072,-8.404784289,-8.908467451,-12.18047873,-10.39438633,-12.68945418,-11.84888181,-12.63952724,-13.50633905,-9.699263626,-11.17030896,-11.70800818,-11.43548148,-9.971816188,-9.655263756,-11.68511599,-11.28830381,-11.6686194,-11.11218309,-8.912425015,-11.53226225,-11.51570563,-11.46976114,-10.64148021,-8.772239037,-5.511591868,-5.646382629,-4.897219154,-5.042537257,-4.312051706,-4.132742982,-10.37627044,-3.955733914,-7.763591127,-3.56978644,-4.625963868,-1.719266965,-3.79410047,-5.560299804,-3.610636273,-1.1044828,-9.297082393,-7.575087847,-8.782848119,-7.813940136,-5.171645775,-5.489299365,-3.763729347,-8.267132382,-6.770018426,-3.730297385,-2.892951035,-4.219555444,-4.605944235,-4.486367887,-3.766012672,-5.375363256,-12.07978163,-12.48442609,-12.77410765,-10.88013776,-11.60011491,-12.17669663,-10.21731687,-9.85191302,-11.97324856,-12.1256052,-15.41026573,-10.61452266,-9.912911781,-10.00008984,-10.92697975,-9.276133664,-13.94886814,-12.25632207,-6.75114571,-10.141847,-9.636432447,-10.17895102,-12.30806333,-11.47852942,-11.16605373,-10.37205105,-11.26600645,-10.19077642,-11.17737581,-8.043323008,-11.77445819,-13.9056315
6.56,-11.13143041,-8.870946099,-9.43393987,-12.36639295,-11.81061023,-7.234696278,-8.706741975,-9.511621476,-7.764575225,-12.4375125,-12.65619649,-8.779005065,-9.191496566,-10.63410169,-10.93172729,-11.25385351,-11.10218681,-5.137919465,-12.53459913,-10.13317965,-8.851507551,-7.891520447,-10.90427149,-7.581580346,-8.413920099,-8.91902633,-12.21886821,-10.40786073,-12.6722178,-11.89565394,-12.63455337,-13.57377078,-9.722699824,-11.19104275,-11.7066362,-11.47441508,-9.981065021,-9.657852628,-11.67713725,-11.31790174,-11.70869153,-11.13474204,-8.914128791,-11.55554709,-11.52802866,-11.49494888,-10.64960633,-8.774227448,-5.461774529,-5.144556588,-4.863951902,-4.063797543,-7.333443378,-6.606062539,-7.338419831,-4.584651871,-13.07190791,-14.60381434,-9.691154779,-7.148493234,-22.27550023,-21.22430894,-14.43404542,-14.83866675,-4.562985497,-4.18606933,-4.48214235,-3.332504739,-24.26191742,-17.8252334,-6.564297286,-3.600672597,-18.93869456,-12.18172745,-12.20222004,-6.310688635,-16.59334136,-24.0951472,-16.23218758,-6.139429748,-12.09220828,-12.51279908,-12.77753848,-10.94500464,-11.61644392,-12.17434949,-10.24344873,-9.855294843,-11.99484277,-12.1966642,-15.5123668,-10.66338215,-9.941014211,-9.999249493,-10.94457659,-9.293651476,-14.01633735,-12.28675567,-6.797540066,-10.17721407,-9.653001442,-10.17763614,-12.29000057,-11.52728433,-11.21239457,-10.37098663,-11.30497046,-10.201276,-11.16415311,-8.062751314,-11.78137362,-13.84883313
